Test : FormRCV2Mbps01V 1.0.0.0  Name : GoldieCharactV 0.2.10.14 
Tx,PerRx(%),PerTx(%),Channel,Attenuation,Address,Length,Data,Temperature,Vdd,RxOk,RxOk(%),RxErr,RxErr(%),TxErr,TxErr(%),Current,ActTemp,GpioTgl,DutRxTxTime,DutAckLen,
10915,0.67%,0.67%,3,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10842,99.33%,0,0.00%,73,0.67%,n.a.,n.a.,n.a.,0,0,
10901,0.85%,0.85%,4,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10808,99.15%,0,0.00%,93,0.85%,n.a.,n.a.,n.a.,0,0,
10912,0.70%,0.70%,5,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10836,99.30%,0,0.00%,76,0.70%,n.a.,n.a.,n.a.,0,0,
10912,0.59%,0.59%,6,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10848,99.41%,0,0.00%,64,0.59%,n.a.,n.a.,n.a.,0,0,
10901,0.68%,0.68%,7,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10827,99.32%,0,0.00%,74,0.68%,n.a.,n.a.,n.a.,0,0,
10911,0.38%,0.38%,8,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10870,99.62%,0,0.00%,41,0.38%,n.a.,n.a.,n.a.,0,0,
10901,0.61%,0.61%,9,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10835,99.39%,0,0.00%,66,0.61%,n.a.,n.a.,n.a.,0,0,
10902,0.94%,0.94%,10,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10799,99.06%,0,0.00%,103,0.94%,n.a.,n.a.,n.a.,0,0,
10911,0.64%,0.64%,11,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10841,99.36%,0,0.00%,70,0.64%,n.a.,n.a.,n.a.,0,0,
10901,0.51%,0.51%,12,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10845,99.49%,0,0.00%,56,0.51%,n.a.,n.a.,n.a.,0,0,
10910,0.49%,0.49%,13,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10857,99.51%,0,0.00%,53,0.49%,n.a.,n.a.,n.a.,0,0,
10912,0.51%,0.51%,14,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10856,99.49%,0,0.00%,56,0.51%,n.a.,n.a.,n.a.,0,0,
10902,0.54%,0.54%,15,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10843,99.46%,0,0.00%,59,0.54%,n.a.,n.a.,n.a.,0,0,
10911,0.58%,0.58%,16,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10848,99.42%,0,0.00%,63,0.58%,n.a.,n.a.,n.a.,0,0,
10901,0.67%,0.67%,17,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10828,99.33%,0,0.00%,73,0.67%,n.a.,n.a.,n.a.,0,0,
10904,0.48%,0.48%,18,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10852,99.52%,0,0.00%,52,0.48%,n.a.,n.a.,n.a.,0,0,
10911,0.41%,0.41%,19,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10866,99.59%,0,0.00%,45,0.41%,n.a.,n.a.,n.a.,0,0,
10901,0.46%,0.46%,20,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10851,99.54%,0,0.00%,50,0.46%,n.a.,n.a.,n.a.,0,0,
10912,0.49%,0.49%,21,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10859,99.51%,0,0.00%,53,0.49%,n.a.,n.a.,n.a.,0,0,
10913,0.47%,0.47%,22,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10862,99.53%,0,0.00%,51,0.47%,n.a.,n.a.,n.a.,0,0,
10902,0.31%,0.31%,23,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10868,99.69%,0,0.00%,34,0.31%,n.a.,n.a.,n.a.,0,0,
10911,0.43%,0.43%,24,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10864,99.57%,0,0.00%,47,0.43%,n.a.,n.a.,n.a.,0,0,
10911,0.43%,0.43%,25,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10864,99.57%,0,0.00%,47,0.43%,n.a.,n.a.,n.a.,0,0,
10901,0.81%,0.81%,26,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10813,99.19%,0,0.00%,88,0.81%,n.a.,n.a.,n.a.,0,0,
10911,0.65%,0.65%,27,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10840,99.35%,0,0.00%,71,0.65%,n.a.,n.a.,n.a.,0,0,
10910,0.49%,0.49%,28,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10857,99.51%,0,0.00%,53,0.49%,n.a.,n.a.,n.a.,0,0,
10902,0.41%,0.41%,29,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10857,99.59%,0,0.00%,45,0.41%,n.a.,n.a.,n.a.,0,0,
10910,0.46%,0.46%,30,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10860,99.54%,0,0.00%,50,0.46%,n.a.,n.a.,n.a.,0,0,
10903,0.54%,0.54%,31,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10844,99.46%,0,0.00%,59,0.54%,n.a.,n.a.,n.a.,0,0,
10903,0.44%,0.44%,32,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10855,99.56%,0,0.00%,48,0.44%,n.a.,n.a.,n.a.,0,0,
10910,0.97%,0.97%,33,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10804,99.03%,0,0.00%,106,0.97%,n.a.,n.a.,n.a.,0,0,
10902,0.50%,0.50%,34,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10848,99.50%,0,0.00%,54,0.50%,n.a.,n.a.,n.a.,0,0,
10911,0.38%,0.38%,35,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10869,99.62%,0,0.00%,42,0.38%,n.a.,n.a.,n.a.,0,0,
10902,0.42%,0.42%,36,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10856,99.58%,0,0.00%,46,0.42%,n.a.,n.a.,n.a.,0,0,
10902,0.46%,0.46%,37,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10852,99.54%,0,0.00%,50,0.46%,n.a.,n.a.,n.a.,0,0,
10911,0.31%,0.31%,38,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10877,99.69%,0,0.00%,34,0.31%,n.a.,n.a.,n.a.,0,0,
10900,0.50%,0.50%,39,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10846,99.50%,0,0.00%,54,0.50%,n.a.,n.a.,n.a.,0,0,
10901,0.31%,0.31%,40,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10867,99.69%,0,0.00%,34,0.31%,n.a.,n.a.,n.a.,0,0,
10911,0.36%,0.36%,41,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10872,99.64%,0,0.00%,39,0.36%,n.a.,n.a.,n.a.,0,0,
10900,0.71%,0.71%,42,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10823,99.29%,0,0.00%,77,0.71%,n.a.,n.a.,n.a.,0,0,
10914,0.41%,0.41%,43,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10869,99.59%,0,0.00%,45,0.41%,n.a.,n.a.,n.a.,0,0,
10911,0.42%,0.42%,44,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10865,99.58%,0,0.00%,46,0.42%,n.a.,n.a.,n.a.,0,0,
10900,0.28%,0.28%,45,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10869,99.72%,0,0.00%,31,0.28%,n.a.,n.a.,n.a.,0,0,
10912,0.41%,0.41%,46,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10867,99.59%,0,0.00%,45,0.41%,n.a.,n.a.,n.a.,0,0,
10902,0.29%,0.29%,47,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10870,99.71%,0,0.00%,32,0.29%,n.a.,n.a.,n.a.,0,0,
10902,0.39%,0.39%,48,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10860,99.61%,0,0.00%,42,0.39%,n.a.,n.a.,n.a.,0,0,
10912,0.43%,0.43%,49,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10865,99.57%,0,0.00%,47,0.43%,n.a.,n.a.,n.a.,0,0,
10902,0.54%,0.54%,50,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10843,99.46%,0,0.00%,59,0.54%,n.a.,n.a.,n.a.,0,0,
10910,0.39%,0.39%,51,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10867,99.61%,0,0.00%,43,0.39%,n.a.,n.a.,n.a.,0,0,
10912,0.28%,0.28%,52,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10881,99.72%,0,0.00%,31,0.28%,n.a.,n.a.,n.a.,0,0,
10902,0.33%,0.33%,53,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10866,99.67%,0,0.00%,36,0.33%,n.a.,n.a.,n.a.,0,0,
10903,0.37%,0.37%,54,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10863,99.63%,0,0.00%,40,0.37%,n.a.,n.a.,n.a.,0,0,
10912,0.28%,0.28%,55,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10881,99.72%,0,0.00%,31,0.28%,n.a.,n.a.,n.a.,0,0,
10901,0.30%,0.30%,56,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10868,99.70%,0,0.00%,33,0.30%,n.a.,n.a.,n.a.,0,0,
10910,0.45%,0.45%,57,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10861,99.55%,0,0.00%,49,0.45%,n.a.,n.a.,n.a.,0,0,
10902,0.44%,0.44%,58,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10854,99.56%,0,0.00%,48,0.44%,n.a.,n.a.,n.a.,0,0,
10902,0.41%,0.41%,59,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10857,99.59%,0,0.00%,45,0.41%,n.a.,n.a.,n.a.,0,0,
10911,0.53%,0.53%,60,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10853,99.47%,0,0.00%,58,0.53%,n.a.,n.a.,n.a.,0,0,
10900,0.42%,0.42%,61,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10854,99.58%,0,0.00%,46,0.42%,n.a.,n.a.,n.a.,0,0,
10909,0.42%,0.42%,62,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10863,99.58%,0,0.00%,46,0.42%,n.a.,n.a.,n.a.,0,0,
10903,0.61%,0.61%,63,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10837,99.39%,0,0.00%,66,0.61%,n.a.,n.a.,n.a.,0,0,
10910,1.05%,1.05%,64,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10795,98.95%,0,0.00%,115,1.05%,n.a.,n.a.,n.a.,0,0,
10914,0.56%,0.56%,65,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10853,99.44%,0,0.00%,61,0.56%,n.a.,n.a.,n.a.,0,0,
10900,0.51%,0.51%,66,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10844,99.49%,0,0.00%,56,0.51%,n.a.,n.a.,n.a.,0,0,
10911,0.42%,0.42%,67,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10865,99.58%,0,0.00%,46,0.42%,n.a.,n.a.,n.a.,0,0,
10902,0.43%,0.43%,68,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10855,99.57%,0,0.00%,47,0.43%,n.a.,n.a.,n.a.,0,0,
10901,0.39%,0.39%,69,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10859,99.61%,0,0.00%,42,0.39%,n.a.,n.a.,n.a.,0,0,
10912,0.36%,0.36%,70,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10873,99.64%,0,0.00%,39,0.36%,n.a.,n.a.,n.a.,0,0,
10901,0.42%,0.42%,71,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10855,99.58%,0,0.00%,46,0.42%,n.a.,n.a.,n.a.,0,0,
10909,0.36%,0.36%,72,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10870,99.64%,0,0.00%,39,0.36%,n.a.,n.a.,n.a.,0,0,
10911,0.35%,0.35%,73,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10873,99.65%,0,0.00%,38,0.35%,n.a.,n.a.,n.a.,0,0,
10901,0.42%,0.42%,74,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10855,99.58%,0,0.00%,46,0.42%,n.a.,n.a.,n.a.,0,0,
10910,0.40%,0.40%,75,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10866,99.60%,0,0.00%,44,0.40%,n.a.,n.a.,n.a.,0,0,
10902,0.39%,0.39%,76,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10860,99.61%,0,0.00%,42,0.39%,n.a.,n.a.,n.a.,0,0,
10902,0.38%,0.38%,77,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10861,99.62%,0,0.00%,41,0.38%,n.a.,n.a.,n.a.,0,0,
10910,0.38%,0.38%,78,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10869,99.62%,0,0.00%,41,0.38%,n.a.,n.a.,n.a.,0,0,
10901,0.49%,0.49%,79,87,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10848,99.51%,0,0.00%,53,0.49%,n.a.,n.a.,n.a.,0,0,
10902,3.88%,3.88%,3,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10479,96.12%,0,0.00%,423,3.88%,n.a.,n.a.,n.a.,0,0,
10910,1.46%,1.46%,4,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10751,98.54%,0,0.00%,159,1.46%,n.a.,n.a.,n.a.,0,0,
10902,1.27%,1.27%,5,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10764,98.73%,0,0.00%,138,1.27%,n.a.,n.a.,n.a.,0,0,
10912,1.56%,1.56%,6,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10742,98.44%,0,0.00%,170,1.56%,n.a.,n.a.,n.a.,0,0,
10912,0.97%,0.97%,7,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10806,99.03%,0,0.00%,106,0.97%,n.a.,n.a.,n.a.,0,0,
10901,0.83%,0.83%,8,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10811,99.17%,0,0.00%,90,0.83%,n.a.,n.a.,n.a.,0,0,
10911,0.93%,0.93%,9,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10809,99.07%,0,0.00%,102,0.93%,n.a.,n.a.,n.a.,0,0,
10902,1.36%,1.36%,10,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10754,98.64%,0,0.00%,148,1.36%,n.a.,n.a.,n.a.,0,0,
10901,1.13%,1.13%,11,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10778,98.87%,0,0.00%,123,1.13%,n.a.,n.a.,n.a.,0,0,
10910,0.92%,0.92%,12,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10810,99.08%,0,0.00%,100,0.92%,n.a.,n.a.,n.a.,0,0,
10901,0.71%,0.71%,13,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10824,99.29%,0,0.00%,77,0.71%,n.a.,n.a.,n.a.,0,0,
10902,0.77%,0.77%,14,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10818,99.23%,0,0.00%,84,0.77%,n.a.,n.a.,n.a.,0,0,
10910,0.86%,0.86%,15,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10816,99.14%,0,0.00%,94,0.86%,n.a.,n.a.,n.a.,0,0,
10901,1.14%,1.14%,16,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10777,98.86%,0,0.00%,124,1.14%,n.a.,n.a.,n.a.,0,0,
10913,0.90%,0.90%,17,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10815,99.10%,0,0.00%,98,0.90%,n.a.,n.a.,n.a.,0,0,
10910,1.09%,1.09%,18,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10791,98.91%,0,0.00%,119,1.09%,n.a.,n.a.,n.a.,0,0,
10902,0.95%,0.95%,19,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10798,99.05%,0,0.00%,104,0.95%,n.a.,n.a.,n.a.,0,0,
10911,0.92%,0.92%,20,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10811,99.08%,0,0.00%,100,0.92%,n.a.,n.a.,n.a.,0,0,
10901,0.64%,0.64%,21,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10831,99.36%,0,0.00%,70,0.64%,n.a.,n.a.,n.a.,0,0,
10911,0.77%,0.77%,22,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10827,99.23%,0,0.00%,84,0.77%,n.a.,n.a.,n.a.,0,0,
10901,0.70%,0.71%,23,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10825,99.30%,0,0.00%,77,0.71%,n.a.,n.a.,n.a.,0,0,
10901,0.94%,0.94%,24,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10798,99.06%,0,0.00%,103,0.94%,n.a.,n.a.,n.a.,0,0,
10910,0.83%,0.83%,25,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10819,99.17%,0,0.00%,91,0.83%,n.a.,n.a.,n.a.,0,0,
10900,1.12%,1.12%,26,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10778,98.88%,0,0.00%,122,1.12%,n.a.,n.a.,n.a.,0,0,
10911,0.77%,0.77%,27,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10827,99.23%,0,0.00%,84,0.77%,n.a.,n.a.,n.a.,0,0,
10904,1.13%,1.13%,28,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10781,98.87%,0,0.00%,123,1.13%,n.a.,n.a.,n.a.,0,0,
10899,0.69%,0.69%,29,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10824,99.31%,0,0.00%,75,0.69%,n.a.,n.a.,n.a.,0,0,
10912,0.65%,0.65%,30,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10841,99.35%,0,0.00%,71,0.65%,n.a.,n.a.,n.a.,0,0,
10912,1.09%,1.09%,31,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10793,98.91%,0,0.00%,119,1.09%,n.a.,n.a.,n.a.,0,0,
10901,0.82%,0.82%,32,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10812,99.18%,0,0.00%,89,0.82%,n.a.,n.a.,n.a.,0,0,
10911,1.56%,1.56%,33,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10741,98.44%,0,0.00%,170,1.56%,n.a.,n.a.,n.a.,0,0,
10902,0.89%,0.89%,34,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10805,99.11%,0,0.00%,97,0.89%,n.a.,n.a.,n.a.,0,0,
10909,0.78%,0.78%,35,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10824,99.22%,0,0.00%,85,0.78%,n.a.,n.a.,n.a.,0,0,
10909,0.72%,0.72%,36,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10830,99.28%,0,0.00%,79,0.72%,n.a.,n.a.,n.a.,0,0,
10911,0.59%,0.59%,37,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10847,99.41%,0,0.00%,64,0.59%,n.a.,n.a.,n.a.,0,0,
10912,0.56%,0.56%,38,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10851,99.44%,0,0.00%,61,0.56%,n.a.,n.a.,n.a.,0,0,
10903,0.85%,0.85%,39,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10810,99.15%,0,0.00%,93,0.85%,n.a.,n.a.,n.a.,0,0,
10902,0.82%,0.82%,40,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10813,99.18%,0,0.00%,89,0.82%,n.a.,n.a.,n.a.,0,0,
10910,0.78%,0.78%,41,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10825,99.22%,0,0.00%,85,0.78%,n.a.,n.a.,n.a.,0,0,
10912,1.26%,1.26%,42,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10775,98.74%,0,0.00%,137,1.26%,n.a.,n.a.,n.a.,0,0,
10911,0.93%,0.93%,43,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10809,99.07%,0,0.00%,102,0.93%,n.a.,n.a.,n.a.,0,0,
10912,0.63%,0.63%,44,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10843,99.37%,0,0.00%,69,0.63%,n.a.,n.a.,n.a.,0,0,
10902,0.65%,0.65%,45,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10831,99.35%,0,0.00%,71,0.65%,n.a.,n.a.,n.a.,0,0,
10911,0.58%,0.58%,46,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10848,99.42%,0,0.00%,63,0.58%,n.a.,n.a.,n.a.,0,0,
10912,0.64%,0.64%,47,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10842,99.36%,0,0.00%,70,0.64%,n.a.,n.a.,n.a.,0,0,
10901,0.67%,0.67%,48,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10828,99.33%,0,0.00%,73,0.67%,n.a.,n.a.,n.a.,0,0,
10912,0.60%,0.60%,49,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10847,99.40%,0,0.00%,65,0.60%,n.a.,n.a.,n.a.,0,0,
10912,0.87%,0.87%,50,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10817,99.13%,0,0.00%,95,0.87%,n.a.,n.a.,n.a.,0,0,
10900,0.53%,0.53%,51,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10842,99.47%,0,0.00%,58,0.53%,n.a.,n.a.,n.a.,0,0,
10910,0.63%,0.63%,52,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10841,99.37%,0,0.00%,69,0.63%,n.a.,n.a.,n.a.,0,0,
10901,0.65%,0.65%,53,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10830,99.35%,0,0.00%,71,0.65%,n.a.,n.a.,n.a.,0,0,
10904,0.77%,0.77%,54,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10820,99.23%,0,0.00%,84,0.77%,n.a.,n.a.,n.a.,0,0,
10910,0.61%,0.61%,55,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10843,99.39%,0,0.00%,67,0.61%,n.a.,n.a.,n.a.,0,0,
10902,0.71%,0.71%,56,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10825,99.29%,0,0.00%,77,0.71%,n.a.,n.a.,n.a.,0,0,
10912,0.71%,0.71%,57,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10834,99.29%,0,0.00%,78,0.71%,n.a.,n.a.,n.a.,0,0,
10901,0.94%,0.94%,58,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10798,99.06%,0,0.00%,103,0.94%,n.a.,n.a.,n.a.,0,0,
10902,0.78%,0.78%,59,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10817,99.22%,0,0.00%,85,0.78%,n.a.,n.a.,n.a.,0,0,
10911,0.82%,0.82%,60,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10821,99.18%,0,0.00%,90,0.82%,n.a.,n.a.,n.a.,0,0,
10913,0.76%,0.76%,61,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10830,99.24%,0,0.00%,83,0.76%,n.a.,n.a.,n.a.,0,0,
10902,0.56%,0.56%,62,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10841,99.44%,0,0.00%,61,0.56%,n.a.,n.a.,n.a.,0,0,
10911,0.82%,0.82%,63,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10822,99.18%,0,0.00%,89,0.82%,n.a.,n.a.,n.a.,0,0,
10912,1.71%,1.72%,64,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10725,98.29%,0,0.00%,188,1.72%,n.a.,n.a.,n.a.,0,0,
10901,0.92%,0.93%,65,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10801,99.08%,0,0.00%,101,0.93%,n.a.,n.a.,n.a.,0,0,
10912,0.78%,0.78%,66,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10827,99.22%,0,0.00%,85,0.78%,n.a.,n.a.,n.a.,0,0,
10901,0.69%,0.69%,67,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10826,99.31%,0,0.00%,75,0.69%,n.a.,n.a.,n.a.,0,0,
10901,0.65%,0.65%,68,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10830,99.35%,0,0.00%,71,0.65%,n.a.,n.a.,n.a.,0,0,
10913,0.86%,0.86%,69,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10819,99.14%,0,0.00%,94,0.86%,n.a.,n.a.,n.a.,0,0,
10911,0.67%,0.67%,70,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10838,99.33%,0,0.00%,73,0.67%,n.a.,n.a.,n.a.,0,0,
10902,0.90%,0.90%,71,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10804,99.10%,0,0.00%,98,0.90%,n.a.,n.a.,n.a.,0,0,
10914,0.78%,0.78%,72,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10829,99.22%,0,0.00%,85,0.78%,n.a.,n.a.,n.a.,0,0,
10910,0.73%,0.74%,73,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10830,99.27%,0,0.00%,81,0.74%,n.a.,n.a.,n.a.,0,0,
10902,0.65%,0.65%,74,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10831,99.35%,0,0.00%,71,0.65%,n.a.,n.a.,n.a.,0,0,
10913,0.85%,0.85%,75,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10820,99.15%,0,0.00%,93,0.85%,n.a.,n.a.,n.a.,0,0,
10910,0.94%,0.95%,76,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10807,99.06%,0,0.00%,104,0.95%,n.a.,n.a.,n.a.,0,0,
10901,0.85%,0.85%,77,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10808,99.15%,0,0.00%,93,0.85%,n.a.,n.a.,n.a.,0,0,
10912,0.88%,0.88%,78,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10816,99.12%,0,0.00%,96,0.88%,n.a.,n.a.,n.a.,0,0,
10902,0.68%,0.68%,79,88,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10828,99.32%,0,0.00%,74,0.68%,n.a.,n.a.,n.a.,0,0,
10902,3.13%,3.13%,3,89,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10561,96.87%,0,0.00%,341,3.13%,n.a.,n.a.,n.a.,0,0,
10911,5.32%,5.33%,4,89,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10330,94.68%,0,0.00%,582,5.33%,n.a.,n.a.,n.a.,0,0,
10901,5.07%,5.07%,5,89,A1B2C3D4E5,10,0102030405060708090A, 20.0,3,10348,94.93%,0,0.00%,553,5.07%,n.a.,n.a.,n.a.,0,0,
